doc,metric,word,score
Copy of Sy et al 2023.pdf,TFIDF,vial,0.1017789479390479
Copy of Sy et al 2023.pdf,TFIDF,gc,0.1013431383678263
Copy of Sy et al 2023.pdf,TFIDF,solution,0.09889248800132508
Copy of Sy et al 2023.pdf,TFIDF,calculate,0.09439412881785195
Copy of Sy et al 2023.pdf,TFIDF,curve,0.09369937821983412
Copy of Sy et al 2023.pdf,TFIDF,invert,0.09323068966362161
Copy of Sy et al 2023.pdf,TFIDF,sy,0.09323068966362161
Copy of Sy et al 2023.pdf,TFIDF,concentration ethanol,0.08971329772799291
Copy of Sy et al 2023.pdf,TFIDF,stock solution,0.08863049220969506
Copy of Sy et al 2023.pdf,TFIDF,matrix,0.08571103784872061
Copy of Sy et al 2023.pdf,TFIDF,headspace,0.08536357655713712
Copy of Sy et al 2023.pdf,TFIDF,international,0.0840924554256547
Copy of Sy et al 2023.pdf,TFIDF,ms,0.08026737021310149
Copy of Sy et al 2023.pdf,TFIDF,gc ms,0.07694585212508989
Copy of Sy et al 2023.pdf,TFIDF,mg ml,0.07694585212508989
Copy of Sy et al 2023.pdf,TFIDF,standard stock,0.07661991674241705
Copy of Sy et al 2023.pdf,TFIDF,calibration curve,0.076508690389078
Copy of Sy et al 2023.pdf,TFIDF,canada,0.07628455024098332
Copy of Sy et al 2023.pdf,TFIDF,determine,0.07616295831902099
Copy of Sy et al 2023.pdf,TFIDF,area,0.07463509741198295
Copy of Sy et al 2023.pdf,TFIDF,cap,0.0734109566490651
Copy of Sy et al 2023.pdf,TFIDF,intermediate,0.0734109566490651
Copy of Sy et al 2023.pdf,TFIDF,grain,0.07251275862726125
Copy of Sy et al 2023.pdf,Count,ethanol,69.0
Copy of Sy et al 2023.pdf,Count,methanol,61.0
Copy of Sy et al 2023.pdf,Count,ml,48.0
Copy of Sy et al 2023.pdf,Count,water,47.0
Copy of Sy et al 2023.pdf,Count,sample,43.0
Copy of Sy et al 2023.pdf,Count,standard,39.0
Copy of Sy et al 2023.pdf,Count,peak,37.0
Copy of Sy et al 2023.pdf,Count,method,34.0
Copy of Sy et al 2023.pdf,Count,solution,31.0
Copy of Sy et al 2023.pdf,Count,volumetric,30.0
Copy of Sy et al 2023.pdf,Count,ﬂask,26.0
Copy of Sy et al 2023.pdf,Count,calculate,23.0
Copy of Sy et al 2023.pdf,Count,determination,23.0
Copy of Sy et al 2023.pdf,Count,ol,23.0
Copy of Sy et al 2023.pdf,Count,determine,22.0
Copy of Sy et al 2023.pdf,Count,value,22.0
Copy of Sy et al 2023.pdf,Count,gc,21.0
Copy of Sy et al 2023.pdf,Count,headspace,19.0
Copy of Sy et al 2023.pdf,Count,analysis,18.0
Copy of Sy et al 2023.pdf,Count,curve,18.0
Copy of Sy et al 2023.pdf,Count,area,17.0
Copy of Sy et al 2023.pdf,Count,beverage,17.0
Copy of Sy et al 2023.pdf,Count,calibration,17.0
Copy of Sy et al 2023.pdf,Count,international,17.0
Copy of Sy et al 2023.pdf,Count,level,17.0
Copy of Sy et al 2023.pdf,Count,mass,17.0
Copy of Sy et al 2023.pdf,Count,vial,17.0
Copy of Sy et al 2023.pdf,Count,mg,16.0
Copy of Sy et al 2023.pdf,Count,peak area,16.0
Copy of Sy et al 2023.pdf,Count,test,16.0
Copy of Sy et al 2023.pdf,Count,time,15.0
Copy of Sy et al 2023.pdf,Count,ferment,14.0
Copy of Sy et al 2023.pdf,Count,cap,13.0
Copy of Sy et al 2023.pdf,Count,intermediate,13.0
Copy of Sy et al 2023.pdf,Count,matrix,13.0
Copy of Sy et al 2023.pdf,Count,ml volumetric,13.0
Copy of Sy et al 2023.pdf,Count,ms,13.0
Copy of Sy et al 2023.pdf,Count,range,13.0
Copy of Sy et al 2023.pdf,Count,add,12.0
Copy of Sy et al 2023.pdf,Count,analyze,12.0
Copy of Takeguchi et al. 1997.pdf,TFIDF,cu,0.2813161615445756
Copy of Takeguchi et al. 1997.pdf,TFIDF,methanol,0.27626010132544554
Copy of Takeguchi et al. 1997.pdf,TFIDF,cyclopropanol,0.21217013297627027
Copy of Takeguchi et al. 1997.pdf,TFIDF,cu concentration,0.20459357203241862
Copy of Takeguchi et al. 1997.pdf,TFIDF,cell,0.18831053167861742
Copy of Takeguchi et al. 1997.pdf,TFIDF,trichosporium,0.18241240142814327
Copy of Takeguchi et al. 1997.pdf,TFIDF,activity,0.16575378723951992
Copy of Takeguchi et al. 1997.pdf,TFIDF,applied biochemistry,0.14764935993317044
Copy of Takeguchi et al. 1997.pdf,TFIDF,naphthalene,0.14257512040749692
Copy of Takeguchi et al. 1997.pdf,TFIDF,biochemistry biotechnology,0.1328844239398534
Copy of Takeguchi et al. 1997.pdf,TFIDF,grow cu,0.1328844239398534
Copy of Takeguchi et al. 1997.pdf,TFIDF,dry cell,0.1295090731733365
Copy of Takeguchi et al. 1997.pdf,TFIDF,reaction,0.1252858460112062
Copy of Takeguchi et al. 1997.pdf,TFIDF,biotechnology vol,0.12285967986821092
Copy of Takeguchi et al. 1997.pdf,TFIDF,propene,0.11562407200017075
Copy of Takeguchi et al. 1997.pdf,TFIDF,methanol accumulation,0.11129371618570794
Copy of Takeguchi et al. 1997.pdf,TFIDF,mdh activity,0.10905007015852092
Copy of Takeguchi et al. 1997.pdf,TFIDF,mdh,0.10398581527978414
Copy of Takeguchi et al. 1997.pdf,TFIDF,methanol synthesis,0.1010333966553668
Copy of Takeguchi et al. 1997.pdf,TFIDF,applied,0.0908750584654341
Copy of Takeguchi et al. 1997.pdf,TFIDF,tokyo,0.08950968776418315
Copy of Takeguchi et al. 1997.pdf,TFIDF,tokyo japan,0.08858961595990227
Copy of Takeguchi et al. 1997.pdf,TFIDF,cell ml,0.08773853563538273
Copy of Takeguchi et al. 1997.pdf,TFIDF,dry,0.08744395569598509
Copy of Takeguchi et al. 1997.pdf,TFIDF,trichosporium grow,0.08456824184779291
Copy of Takeguchi et al. 1997.pdf,TFIDF,naphthol,0.08190645324547394
Copy of Takeguchi et al. 1997.pdf,TFIDF,hydroxylation,0.08178755261889069
Copy of Takeguchi et al. 1997.pdf,TFIDF,accumulation,0.08047605945359262
Copy of Takeguchi et al. 1997.pdf,TFIDF,mmo,0.08047605945359262
Copy of Takeguchi et al. 1997.pdf,TFIDF,methane,0.07888368082187056
Copy of Takeguchi et al. 1997.pdf,TFIDF,assay,0.07755610298161823
Copy of Takeguchi et al. 1997.pdf,TFIDF,japan,0.07680097378306724
Copy of Takeguchi et al. 1997.pdf,TFIDF,vol,0.07618180774902147
Copy of Takeguchi et al. 1997.pdf,TFIDF,mmo activity,0.0745520253114002
Copy of Takeguchi et al. 1997.pdf,TFIDF,sodium formate,0.07419581079047197
Copy of Takeguchi et al. 1997.pdf,TFIDF,concentration cyclopropanol,0.07382467996658522
Copy of Takeguchi et al. 1997.pdf,TFIDF,condition reaction,0.07382467996658522
Copy of Takeguchi et al. 1997.pdf,TFIDF,biochemistry,0.07230673115921434
Copy of Takeguchi et al. 1997.pdf,TFIDF,sodium,0.06728493929868384
Copy of Takeguchi et al. 1997.pdf,TFIDF,cell density,0.06677622971142477
Copy of Takeguchi et al. 1997.pdf,Count,methanol,62.0
Copy of Takeguchi et al. 1997.pdf,Count,cell,44.0
Copy of Takeguchi et al. 1997.pdf,Count,activity,35.0
Copy of Takeguchi et al. 1997.pdf,Count,trichosporium,34.0
Copy of Takeguchi et al. 1997.pdf,Count,reaction,27.0
Copy of Takeguchi et al. 1997.pdf,Count,cu,22.0
Copy of Takeguchi et al. 1997.pdf,Count,cyclopropanol,21.0
Copy of Takeguchi et al. 1997.pdf,Count,dry,17.0
Copy of Takeguchi et al. 1997.pdf,Count,dry cell,17.0
Copy of Takeguchi et al. 1997.pdf,Count,mdh,17.0
Copy of Takeguchi et al. 1997.pdf,Count,methane,17.0
Copy of Takeguchi et al. 1997.pdf,Count,cu concentration,16.0
Copy of Takeguchi et al. 1997.pdf,Count,accumulation,15.0
Copy of Takeguchi et al. 1997.pdf,Count,methanol accumulation,15.0
Copy of Takeguchi et al. 1997.pdf,Count,mmo,15.0
Copy of Takeguchi et al. 1997.pdf,Count,effect,14.0
Copy of Takeguchi et al. 1997.pdf,Count,ml,14.0
Copy of Takeguchi et al. 1997.pdf,Count,mm,14.0
Copy of Takeguchi et al. 1997.pdf,Count,naphthalene,13.0
Copy of Takeguchi et al. 1997.pdf,Count,grow,12.0
Copy of Takeguchi et al. 1997.pdf,Count,mdh activity,12.0
Copy of Takeguchi et al. 1997.pdf,Count,phosphate,12.0
Copy of Takeguchi et al. 1997.pdf,Count,assay,11.0
Copy of Takeguchi et al. 1997.pdf,Count,buffer,11.0
Copy of Takeguchi et al. 1997.pdf,Count,formate,11.0
Copy of Takeguchi et al. 1997.pdf,Count,ph,11.0
Copy of Takeguchi et al. 1997.pdf,Count,propene,11.0
Copy of Takeguchi et al. 1997.pdf,Count,rate,11.0
Copy of Takeguchi et al. 1997.pdf,Count,sodium,11.0
Copy of Takeguchi et al. 1997.pdf,Count,applied,10.0
Copy of Takeguchi et al. 1997.pdf,Count,applied biochemistry,10.0
Copy of Takeguchi et al. 1997.pdf,Count,biochemistry,10.0
Copy of Takeguchi et al. 1997.pdf,Count,fig,10.0
Copy of Takeguchi et al. 1997.pdf,Count,methanol synthesis,10.0
Copy of Takeguchi et al. 1997.pdf,Count,phosphate buffer,10.0
Copy of Takeguchi et al. 1997.pdf,Count,sodium formate,10.0
Copy of Takeguchi et al. 1997.pdf,Count,synthesis,10.0
Copy of Takeguchi et al. 1997.pdf,Count,vol,10.0
Copy of Takeguchi et al. 1997.pdf,Count,biochemistry biotechnology,9.0
Copy of Takeguchi et al. 1997.pdf,Count,biotechnology,9.0
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microreactor,0.5102453850794464
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microscale,0.2302428092837471
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microﬂuidic,0.21339577445810706
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,manufacturing,0.1684703482564003
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,reactor,0.15670005231439382
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,reaction,0.15079977240955653
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microchannel,0.13477627860512026
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,ﬂow,0.13395160954976956
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,enzyme,0.13247675376765997
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,al,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,et,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,et al,0.127542998937198
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,synthesis,0.11498418811259624
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,biocatalyst,0.10554278976265401
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,biocatalytic process,0.08945757390217637
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,system,0.0827475492397059
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,surface,0.08205850163568107
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,trends,0.07896056911949234
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,trends biotechnology,0.07896056911949234
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,intensiﬁcation,0.07890392552774944
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,continuous,0.07713566899866521
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,scale,0.07503946167168153
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,device,0.07350888669215075
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,biotechnology vol,0.07300381757777348
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,lipase,0.0728866791872237
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,development,0.07141172799187452
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,biocatalytic,0.07112680426040907
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,separation,0.07102866518479849
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,integrate,0.07020847855886257
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,processing,0.06958512902351718
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,immobilization,0.06815257688502424
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,shape,0.06316314983625189
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,product,0.061725707924382485
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,chem,0.05924807636719097
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,technology,0.058866694762139245
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,proc,0.05818731780916455
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,enzymatic,0.05651551355060289
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microscale technology,0.056156782752133434
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,microstructured,0.056156782752133434
Copy of Wohlgemuth et al. 2015.pdf,TFIDF,pack bed,0.056156782752133434
Copy of Wohlgemuth et al. 2015.pdf,Count,microreactor,97.0
Copy of Wohlgemuth et al. 2015.pdf,Count,reaction,79.0
Copy of Wohlgemuth et al. 2015.pdf,Count,al,71.0
Copy of Wohlgemuth et al. 2015.pdf,Count,et,71.0
Copy of Wohlgemuth et al. 2015.pdf,Count,et al,71.0
Copy of Wohlgemuth et al. 2015.pdf,Count,reactor,71.0
Copy of Wohlgemuth et al. 2015.pdf,Count,enzyme,68.0
Copy of Wohlgemuth et al. 2015.pdf,Count,synthesis,51.0
Copy of Wohlgemuth et al. 2015.pdf,Count,system,47.0
Copy of Wohlgemuth et al. 2015.pdf,Count,biocatalyst,41.0
Copy of Wohlgemuth et al. 2015.pdf,Count,microscale,41.0
Copy of Wohlgemuth et al. 2015.pdf,Count,continuous,38.0
Copy of Wohlgemuth et al. 2015.pdf,Count,microﬂuidic,38.0
Copy of Wohlgemuth et al. 2015.pdf,Count,ﬂow,37.0
Copy of Wohlgemuth et al. 2015.pdf,Count,scale,34.0
Copy of Wohlgemuth et al. 2015.pdf,Count,product,33.0
Copy of Wohlgemuth et al. 2015.pdf,Count,development,31.0
Copy of Wohlgemuth et al. 2015.pdf,Count,manufacturing,30.0
Copy of Wohlgemuth et al. 2015.pdf,Count,phase,29.0
Copy of Wohlgemuth et al. 2015.pdf,Count,surface,29.0
Copy of Wohlgemuth et al. 2015.pdf,Count,technology,29.0
Copy of Wohlgemuth et al. 2015.pdf,Count,chem,28.0
Copy of Wohlgemuth et al. 2015.pdf,Count,biocatalytic,27.0
Copy of Wohlgemuth et al. 2015.pdf,Count,time,27.0
Copy of Wohlgemuth et al. 2015.pdf,Count,microchannel,24.0
Copy of Wohlgemuth et al. 2015.pdf,Count,batch,22.0
Copy of Wohlgemuth et al. 2015.pdf,Count,cell,22.0
Copy of Wohlgemuth et al. 2015.pdf,Count,production,22.0
Copy of Wohlgemuth et al. 2015.pdf,Count,liquid,21.0
Copy of Wohlgemuth et al. 2015.pdf,Count,base,20.0
Copy of Wohlgemuth et al. 2015.pdf,Count,immobilization,20.0
Copy of Wohlgemuth et al. 2015.pdf,Count,integrate,20.0
Copy of Wohlgemuth et al. 2015.pdf,Count,control,19.0
Copy of Wohlgemuth et al. 2015.pdf,Count,enzymatic,19.0
Copy of Wohlgemuth et al. 2015.pdf,Count,membrane,19.0
Copy of Wohlgemuth et al. 2015.pdf,Count,separation,19.0
Copy of Wohlgemuth et al. 2015.pdf,Count,biocatalytic process,18.0
Copy of Wohlgemuth et al. 2015.pdf,Count,bioprocess,18.0
Copy of Wohlgemuth et al. 2015.pdf,Count,biotechnology,18.0
Copy of Wohlgemuth et al. 2015.pdf,Count,processing,18.0
Copy of Xin et al. 2007.pdf,TFIDF,phb,0.5163582823980856
Copy of Xin et al. 2007.pdf,TFIDF,cell,0.26355317972644315
Copy of Xin et al. 2007.pdf,TFIDF,methanol,0.2624627345004799
Copy of Xin et al. 2007.pdf,TFIDF,phb content,0.2005485112888126
Copy of Xin et al. 2007.pdf,TFIDF,imv,0.14090133272433655
Copy of Xin et al. 2007.pdf,TFIDF,methanol production,0.13782674227429342
Copy of Xin et al. 2007.pdf,TFIDF,content cell,0.13157938793371687
Copy of Xin et al. 2007.pdf,TFIDF,trichosporium imv,0.12077257090657419
Copy of Xin et al. 2007.pdf,TFIDF,production capacity,0.11644752268382666
Copy of Xin et al. 2007.pdf,TFIDF,production,0.11458833901149701
Copy of Xin et al. 2007.pdf,TFIDF,phb accumulation,0.10571129342982086
Copy of Xin et al. 2007.pdf,TFIDF,reduce,0.10397471998005313
Copy of Xin et al. 2007.pdf,TFIDF,dioxide,0.10342521475797158
Copy of Xin et al. 2007.pdf,TFIDF,carbon dioxide,0.09767936949363983
Copy of Xin et al. 2007.pdf,TFIDF,carbon,0.0973924450090287
Copy of Xin et al. 2007.pdf,TFIDF,cu,0.09586245009577551
Copy of Xin et al. 2007.pdf,TFIDF,content,0.09193352422930808
Copy of Xin et al. 2007.pdf,TFIDF,capacity,0.08987685232782588
Copy of Xin et al. 2007.pdf,TFIDF,total methanol,0.0880927445248507
Copy of Xin et al. 2007.pdf,TFIDF,mass phb,0.08771959195581125
Copy of Xin et al. 2007.pdf,TFIDF,methane,0.08448228460007588
Copy of Xin et al. 2007.pdf,TFIDF,cell mass,0.08221989488986066
Copy of Xin et al. 2007.pdf,TFIDF,reduction,0.0788697575757601
Copy of Xin et al. 2007.pdf,TFIDF,trichosporium,0.07756891106847869
Copy of Xin et al. 2007.pdf,TFIDF,batch,0.07712361755178021
Copy of Xin et al. 2007.pdf,TFIDF,vch,0.07309965996317604
Copy of Xin et al. 2007.pdf,TFIDF,vch verlag,0.07309965996317604
Copy of Xin et al. 2007.pdf,TFIDF,weinheim,0.07309965996317604
Copy of Xin et al. 2007.pdf,TFIDF,wiley vch,0.07309965996317604
Copy of Xin et al. 2007.pdf,TFIDF,contain phb,0.07115780859386134
Copy of Xin et al. 2007.pdf,TFIDF,count,0.06847317863983966
Copy of Xin et al. 2007.pdf,TFIDF,verlag gmbh,0.06847317863983966
Copy of Xin et al. 2007.pdf,TFIDF,tion,0.0674402013413612
Copy of Xin et al. 2007.pdf,TFIDF,reduce equivalent,0.06465058490240151
Copy of Xin et al. 2007.pdf,TFIDF,phb cell,0.06325138541676563
Copy of Xin et al. 2007.pdf,TFIDF,repetitive batch,0.06325138541676563
Copy of Xin et al. 2007.pdf,TFIDF,accumulation,0.06320429790764931
Copy of Xin et al. 2007.pdf,TFIDF,verlag,0.061497030284302874
Copy of Xin et al. 2007.pdf,TFIDF,reaction,0.05963455383534768
Copy of Xin et al. 2007.pdf,TFIDF,dioxide methanol,0.0595122165292205
Copy of Xin et al. 2007.pdf,Count,cell,115.0
Copy of Xin et al. 2007.pdf,Count,phb,113.0
Copy of Xin et al. 2007.pdf,Count,methanol,110.0
Copy of Xin et al. 2007.pdf,Count,production,50.0
Copy of Xin et al. 2007.pdf,Count,methanol production,44.0
Copy of Xin et al. 2007.pdf,Count,reduce,41.0
Copy of Xin et al. 2007.pdf,Count,carbon,40.0
Copy of Xin et al. 2007.pdf,Count,dioxide,36.0
Copy of Xin et al. 2007.pdf,Count,carbon dioxide,34.0
Copy of Xin et al. 2007.pdf,Count,methane,34.0
Copy of Xin et al. 2007.pdf,Count,content,32.0
Copy of Xin et al. 2007.pdf,Count,phb content,31.0
Copy of Xin et al. 2007.pdf,Count,batch,28.0
Copy of Xin et al. 2007.pdf,Count,imv,28.0
Copy of Xin et al. 2007.pdf,Count,trichosporium,27.0
Copy of Xin et al. 2007.pdf,Count,capacity,25.0
Copy of Xin et al. 2007.pdf,Count,tion,25.0
Copy of Xin et al. 2007.pdf,Count,reaction,24.0
Copy of Xin et al. 2007.pdf,Count,trichosporium imv,24.0
Copy of Xin et al. 2007.pdf,Count,reduction,23.0
Copy of Xin et al. 2007.pdf,Count,accumulation,22.0
Copy of Xin et al. 2007.pdf,Count,ml,20.0
Copy of Xin et al. 2007.pdf,Count,content cell,18.0
Copy of Xin et al. 2007.pdf,Count,dehydrogenase,18.0
Copy of Xin et al. 2007.pdf,Count,phb accumulation,18.0
Copy of Xin et al. 2007.pdf,Count,production capacity,18.0
Copy of Xin et al. 2007.pdf,Count,total,18.0
Copy of Xin et al. 2007.pdf,Count,al,16.0
Copy of Xin et al. 2007.pdf,Count,methanotrophic,16.0
Copy of Xin et al. 2007.pdf,Count,culture,15.0
Copy of Xin et al. 2007.pdf,Count,equivalent,15.0
Copy of Xin et al. 2007.pdf,Count,mass,15.0
Copy of Xin et al. 2007.pdf,Count,reduce equivalent,15.0
Copy of Xin et al. 2007.pdf,Count,synthesis,15.0
Copy of Xin et al. 2007.pdf,Count,total methanol,15.0
Copy of Xin et al. 2007.pdf,Count,cell mass,14.0
Copy of Xin et al. 2007.pdf,Count,cu,14.0
Copy of Xin et al. 2007.pdf,Count,methanotroph,14.0
Copy of Xin et al. 2007.pdf,Count,source,14.0
Copy of Xin et al. 2007.pdf,Count,bacteria,13.0
Copy of Xin et al. 2017.pdf,TFIDF,epoxyethane,0.7665096786192999
Copy of Xin et al. 2017.pdf,TFIDF,ethylene,0.27253778758265085
Copy of Xin et al. 2017.pdf,TFIDF,epoxidation,0.16504171064640272
Copy of Xin et al. 2017.pdf,TFIDF,corporation,0.13200986091786712
Copy of Xin et al. 2017.pdf,TFIDF,production capacity,0.12912622634640672
Copy of Xin et al. 2017.pdf,TFIDF,production,0.1219820317382837
Copy of Xin et al. 2017.pdf,TFIDF,vol pp,0.1168284905038918
Copy of Xin et al. 2017.pdf,TFIDF,imv,0.11000750664996194
Copy of Xin et al. 2017.pdf,TFIDF,trichosporium imv,0.10044163650648698
Copy of Xin et al. 2017.pdf,TFIDF,vol,0.09693423456943684
Copy of Xin et al. 2017.pdf,TFIDF,cell,0.09584302493722291
Copy of Xin et al. 2017.pdf,TFIDF,publishing,0.09413363471689574
Copy of Xin et al. 2017.pdf,TFIDF,journal,0.09011047650639202
Copy of Xin et al. 2017.pdf,TFIDF,methane,0.08265938938776136
Copy of Xin et al. 2017.pdf,TFIDF,chemistry,0.07754738765554947
Copy of Xin et al. 2017.pdf,TFIDF,capacity,0.07175704666656726
Copy of Xin et al. 2017.pdf,TFIDF,pp,0.06818091057601598
Copy of Xin et al. 2017.pdf,TFIDF,trichosporium,0.06553489200464874
Copy of Xin et al. 2017.pdf,TFIDF,methylosinus,0.06416392676255302
Copy of Xin et al. 2017.pdf,TFIDF,cell suspension,0.0637426492202414
Copy of Xin et al. 2017.pdf,TFIDF,suspension,0.06042063292319742
Copy of Xin et al. 2017.pdf,TFIDF,suspension methylosinus,0.0601184061662196
Copy of Xin et al. 2017.pdf,TFIDF,epoxypropane,0.058573397310658325
Copy of Xin et al. 2017.pdf,TFIDF,methylosinus trichosporium,0.057343030504067645
Copy of Xin et al. 2017.pdf,TFIDF,mmol,0.05672147576106666
Copy of Xin et al. 2017.pdf,TFIDF,nmol,0.05656444647941809
Copy of Xin et al. 2017.pdf,TFIDF,regeneration,0.05374994349539678
Copy of Xin et al. 2017.pdf,TFIDF,reaction,0.05195733047230715
Copy of Xin et al. 2017.pdf,TFIDF,mmo,0.051881789503680255
Copy of Xin et al. 2017.pdf,TFIDF,volume,0.051279792712295685
Copy of Xin et al. 2017.pdf,TFIDF,batch,0.04974167180815694
Copy of Xin et al. 2017.pdf,TFIDF,nadh,0.049515111751508425
Copy of Xin et al. 2017.pdf,TFIDF,effect,0.04859840187210452
Copy of Xin et al. 2017.pdf,TFIDF,batch experiment,0.048148635832065675
Copy of Xin et al. 2017.pdf,TFIDF,methanol,0.04762463657972396
Copy of Xin et al. 2017.pdf,TFIDF,international journal,0.045557086797178695
Copy of Xin et al. 2017.pdf,TFIDF,figure,0.04358520751801642
Copy of Xin et al. 2017.pdf,TFIDF,mmol methanol,0.03907368197046903
Copy of Xin et al. 2017.pdf,TFIDF,gas phase,0.036801424624773454
Copy of Xin et al. 2017.pdf,TFIDF,experiment,0.035895854898606985
Copy of Xin et al. 2017.pdf,Count,epoxyethane,102.0
Copy of Xin et al. 2017.pdf,Count,production,56.0
Copy of Xin et al. 2017.pdf,Count,ethylene,53.0
Copy of Xin et al. 2017.pdf,Count,cell,44.0
Copy of Xin et al. 2017.pdf,Count,epoxidation,38.0
Copy of Xin et al. 2017.pdf,Count,methane,35.0
Copy of Xin et al. 2017.pdf,Count,journal,33.0
Copy of Xin et al. 2017.pdf,Count,vol,25.0
Copy of Xin et al. 2017.pdf,Count,methylosinus,24.0
Copy of Xin et al. 2017.pdf,Count,trichosporium,24.0
Copy of Xin et al. 2017.pdf,Count,imv,23.0
Copy of Xin et al. 2017.pdf,Count,reaction,22.0
Copy of Xin et al. 2017.pdf,Count,capacity,21.0
Copy of Xin et al. 2017.pdf,Count,effect,21.0
Copy of Xin et al. 2017.pdf,Count,methanol,21.0
Copy of Xin et al. 2017.pdf,Count,methylosinus trichosporium,21.0
Copy of Xin et al. 2017.pdf,Count,production capacity,21.0
Copy of Xin et al. 2017.pdf,Count,trichosporium imv,21.0
Copy of Xin et al. 2017.pdf,Count,chemistry,20.0
Copy of Xin et al. 2017.pdf,Count,volume,20.0
Copy of Xin et al. 2017.pdf,Count,batch,19.0
Copy of Xin et al. 2017.pdf,Count,corporation,19.0
